제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-28,우수,3.6,78.03550597,6.055555556,0.049216077,0.167874298,78.29096255,"₩26,300,000 ","₩7,932,778 ","₩10,132,431 ","₩16,167,569 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-31,우수,3.6,78.03550597,5.966666667,0.048853523,0.077825442,87.33210354,"₩26,300,000 ","₩7,816,333 ","₩8,950,126 ","₩17,349,874 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-08,우수,3.6,78.03550597,6.277777778,0.050110988,0.154483236,79.54057757,"₩26,300,000 ","₩8,223,889 ","₩10,339,237 ","₩15,960,763 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-08-29,우수,3.6,78.03550597,6.886111111,0.052482801,0.203725604,74.3791595,"₩26,300,000 ","₩9,020,806 ","₩12,128,136 ","₩14,171,864 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-05-31,우수,3.9,89.37209269,7.133333333,0.053416602,0.221879428,72.47039699,"₩26,300,000 ","₩9,344,667 ","₩12,894,460 ","₩13,405,540 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-19,우수,3.6,78.03550597,5.830555556,0.048293087,0.061754401,88.99525128,"₩26,300,000 ","₩7,638,028 ","₩8,582,512 ","₩17,717,488 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-27,우수,3.6,78.03550597,6.058333333,0.049227364,0.097967194,85.2805442,"₩26,300,000 ","₩7,936,417 ","₩9,306,245 ","₩16,993,755 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-07,우수,3.6,78.03550597,5.780555556,0.048085572,0.083073065,86.88413632,"₩26,300,000 ","₩7,572,528 ","₩8,715,662 ","₩17,584,338 "
현대자동차(주),A0810010901151219,코나 일렉트릭 (KONA ELECTRIC),2020,2019-11-12,우수,3.6,78.03550597,5.683333333,0.047679485,0.09557851,85.67420048,"₩26,300,000 ","₩7,445,167 ","₩8,690,092 ","₩17,609,908 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-18,우수,3.9,89.37209269,6.083333333,0.049328829,0.071490151,87.91810204,"₩26,300,000 ","₩7,969,167 ","₩9,064,307 ","₩17,235,693 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-03-13,우수,3.600208333,78.04410868,6.347222222,0.050387388,0.044221678,90.53909338,"₩26,300,000 ","₩8,314,861 ","₩9,183,725 ","₩17,116,275 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-29,우수,3.9,89.37209269,6.052777778,0.049204787,0.199622463,75.117275,"₩26,300,000 ","₩7,929,139 ","₩10,555,680 ","₩15,744,320 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-31,우수,3.90375,89.48532438,5.966666667,0.048853523,0.217442793,73.3703684,"₩26,300,000 ","₩7,816,333 ","₩10,653,256 ","₩15,646,744 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-08,우수,3.899375,89.35322075,6.027777778,0.049103066,0.192172268,75.87246656,"₩26,300,000 ","₩7,896,389 ","₩10,407,450 ","₩15,892,550 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-07-09,우수,3.9,89.37209269,4.025,0.040124805,0.182390723,77.74844713,"₩21,600,000 ","₩8,694,000 ","₩11,182,217 ","₩10,417,783 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-10-20,우수,4.127111111,95.90269849,4.744444444,0.043563491,0.117540538,83.88959705,"₩21,600,000 ","₩10,248,000 ","₩12,216,056 ","₩9,383,944 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2021-12-22,우수,3.6,78.03550597,3.572222222,0.037800647,0.041780355,92.04189978,"₩21,600,000 ","₩7,716,000 ","₩8,383,139 ","₩13,216,861 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-07,우수,4.121333333,95.72265452,2.863888889,0.033846057,0.027873837,93.8280106,"₩21,600,000 ","₩6,186,000 ","₩6,592,914 ","₩15,007,086 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-11,우수,4.120666667,95.70188022,3.102777778,0.035229407,0.029803811,93.49667823,"₩21,600,000 ","₩6,702,000 ","₩7,168,169 ","₩14,431,831 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-08-23,우수,3.899777778,89.36538267,3.902777778,0.039510899,0.063989602,89.64994995,"₩21,600,000 ","₩8,430,000 ","₩9,403,240 ","₩12,196,760 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-24,우수,4.119777778,95.67418115,3.65,0.038209946,0.035737163,92.60528909,"₩21,600,000 ","₩7,884,000 ","₩8,513,553 ","₩13,086,447 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-05-17,우수,3.432888889,70.88498644,4.169444444,0.040838435,0.185690397,77.34711679,"₩21,600,000 ","₩9,006,000 ","₩11,643,614 ","₩9,956,386 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-01-27,우수,3.6,78.03550597,3.475,0.037282704,0.049592173,91.31251232,"₩21,600,000 ","₩7,506,000 ","₩8,220,122 ","₩13,379,878 "
현대자동차(주),A0810006221763121,포터Ⅱ,2022,2022-07-14,우수,3.9,89.37209269,3.011111111,0.034705107,0.057921541,90.7373352,"₩21,600,000 ","₩6,504,000 ","₩7,167,942 ","₩14,432,058 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-01-06,우수,4.12,95.68110592,3.533333333,0.037594326,0.038138147,92.42675275,"₩21,600,000 ","₩7,632,000 ","₩8,257,349 ","₩13,342,651 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-01-29,우수,4.12,95.68110592,5.469444444,0.046773687,0.073571275,87.96550382,"₩21,600,000 ","₩11,814,000 ","₩13,430,265 ","₩8,169,735 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-06-03,우수,4.12,95.68110592,4.125,0.040620192,0.06559067,89.37891375,"₩21,600,000 ","₩8,910,000 ","₩9,968,794 ","₩11,631,206 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-11-10,우수,3.88,88.76819038,4.688888889,0.043307685,0.052922627,90.37696882,"₩21,600,000 ","₩10,128,000 ","₩11,206,395 ","₩10,393,605 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-10-29,우수,3.46,72.00254124,3.719444444,0.038571723,0.025189633,93.62386444,"₩21,600,000 ","₩8,034,000 ","₩8,581,145 ","₩13,018,855 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-01-14,우수,3.6,78.03550597,3.511111111,0.037475918,0.061648435,90.08756468,"₩21,600,000 ","₩7,584,000 ","₩8,418,476 ","₩13,181,524 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-04-30,우수,4.12,95.68110592,4.216666667,0.041069048,0.067302128,89.16288246,"₩21,600,000 ","₩9,108,000 ","₩10,215,013 ","₩11,384,987 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-04-19,우수,3.6,78.03550597,3.247222222,0.036040101,0.032110204,93.18496945,"₩21,600,000 ","₩7,014,000 ","₩7,526,965 ","₩14,073,035 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-05-03,우수,3.88,88.76819038,3.208333333,0.035823642,0.028517119,93.56592388,"₩21,600,000 ","₩6,930,000 ","₩7,406,543 ","₩14,193,457 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-27,우수,4.12,95.68110592,3.058333333,0.034976182,0.027394411,93.76294065,"₩21,600,000 ","₩6,606,000 ","₩7,045,427 ","₩14,554,573 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-06-09,우수,3.88,88.76819038,4.108333333,0.040538048,0.067655423,89.18065287,"₩21,600,000 ","₩8,874,000 ","₩9,950,589 ","₩11,649,411 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-28,우수,3.88,88.76819038,3.055555556,0.034960295,0.038893012,92.61466932,"₩21,600,000 ","₩6,600,000 ","₩7,126,301 ","₩14,473,699 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-09-06,우수,4.12,95.68110592,3.866666667,0.039327683,0.017084074,94.35882427,"₩21,600,000 ","₩8,352,000 ","₩8,851,318 ","₩12,748,682 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-07,우수,3.88,88.76819038,3.113888889,0.035292429,0.030657658,93.40499132,"₩21,600,000 ","₩6,726,000 ","₩7,200,900 ","₩14,399,100 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-05,우수,4.12,95.68110592,2.869444444,0.033878869,0.059282139,90.6838992,"₩21,600,000 ","₩6,198,000 ","₩6,834,730 ","₩14,765,270 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-07-29,우수,3.88,88.76819038,2.969444444,0.034464152,0.027969344,93.7566504,"₩21,600,000 ","₩6,414,000 ","₩6,841,115 ","₩14,758,885 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-09-12,우수,3.88,88.76819038,4.85,0.044045431,0.081516653,87.44379161,"₩21,600,000 ","₩10,476,000 ","₩11,980,267 ","₩9,619,733 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-09-08,우수,3.6,78.03550597,4.861111111,0.044095855,0.080180253,87.57238918,"₩21,600,000 ","₩10,500,000 ","₩11,990,081 ","₩9,609,919 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-10-19,우수,4.12,95.68110592,3.747222222,0.038715486,0.129830679,83.14538346,"₩21,600,000 ","₩8,094,000 ","₩9,734,756 ","₩11,865,244 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-20,우수,3.88,88.76819038,2.827777778,0.033631995,0.038911026,92.74569782,"₩21,600,000 ","₩6,108,000 ","₩6,585,750 ","₩15,014,250 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-19,우수,3.88,88.76819038,2.830555556,0.03364851,0.029916626,93.64348638,"₩21,600,000 ","₩6,114,000 ","₩6,529,018 ","₩15,070,982 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-06-16,우수,3.6,78.03550597,5.088888889,0.045117132,0.096994998,85.78878701,"₩21,600,000 ","₩10,992,000 ","₩12,812,863 ","₩8,787,137 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-08-31,우수,4.12,95.68110592,4.883333333,0.044196531,0.1052974,85.05060696,"₩21,600,000 ","₩10,548,000 ","₩12,402,028 ","₩9,197,972 "
현대자동차(주),A0810006221933122,포터Ⅱ,2023,2022-10-24,우수,3.88,88.76819038,2.733333333,0.033065591,0.043611048,92.3323361,"₩21,600,000 ","₩5,904,000 ","₩6,394,293 ","₩15,205,707 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-10-21,우수,4.12,95.68110592,4.741666667,0.043550737,0.157575452,79.88738108,"₩21,600,000 ","₩10,242,000 ","₩12,820,548 ","₩8,779,452 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-12-09,우수,4.12,95.68110592,3.608333333,0.037991227,0.052229059,90.97797144,"₩21,600,000 ","₩7,794,000 ","₩8,566,909 ","₩13,033,091 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-02,우수,3.879777778,88.76148036,3.711111111,0.038528489,0.048379446,91.30920656,"₩21,600,000 ","₩8,016,000 ","₩8,778,961 ","₩12,821,039 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-12-23,우수,4.116888889,95.58415917,4.569444444,0.042752518,0.036104063,92.11434195,"₩21,600,000 ","₩9,870,000 ","₩10,714,944 ","₩10,885,056 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-04-03,우수,3.873333333,88.56688961,5.291666667,0.046007246,0.044900453,90.90923013,"₩21,600,000 ","₩11,430,000 ","₩12,572,981 ","₩9,027,019 "
현대자동차(주),A0810006219403120,포터Ⅱ,2021,2021-05-27,우수,4.12,95.68110592,4.141666667,0.04070217,0.155005265,80.42925644,"₩21,600,000 ","₩8,946,000 ","₩11,122,818 ","₩10,477,182 "
현대자동차(주),A0810006221753121,포터Ⅱ,2022,2022-04-06,우수,3.890222222,89.07685156,3.283333333,0.036239941,0.072578044,89.11820145,"₩21,600,000 ","₩7,092,000 ","₩7,957,970 ","₩13,642,030 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-04-26,우수,4.133555556,96.10351676,4.227777778,0.041123121,0.068512875,89.03640035,"₩21,600,000 ","₩9,132,000 ","₩10,256,479 ","₩11,343,521 "
현대자동차(주),A0810006221933122,포터Ⅱ,2023,2022-10-27,우수,3.892,89.13053177,2.725,0.033015148,0.019647208,94.73376437,"₩21,600,000 ","₩5,886,000 ","₩6,213,202 ","₩15,386,798 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-01-21,우수,3.72,83.05047625,4.491666667,0.042387105,0.051377919,90.62349761,"₩21,600,000 ","₩9,702,000 ","₩10,705,833 ","₩10,894,167 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-14,우수,3.899555556,89.35867264,2.844444444,0.033730962,0.042051387,92.42176514,"₩21,600,000 ","₩6,144,000 ","₩6,647,785 ","₩14,952,215 "
현대자동차(주),A0810006221933122,포터Ⅱ,2023,2022-10-08,우수,3.893777778,89.18421197,2.777777778,0.033333333,0.025315784,94.13508822,"₩21,600,000 ","₩6,000,000 ","₩6,373,819 ","₩15,226,181 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-10,우수,3.72,83.05047625,3.105555556,0.035245173,0.023493526,94.12613007,"₩21,600,000 ","₩6,708,000 ","₩7,126,608 ","₩14,473,392 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-03-12,우수,4.129111111,95.9650214,5.35,0.046260134,0.162771384,79.09684821,"₩21,600,000 ","₩11,556,000 ","₩14,609,937 ","₩6,990,063 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-08,우수,3.6,78.03550597,2.861111111,0.033829639,0.025638267,94.05320942,"₩21,600,000 ","₩6,180,000 ","₩6,570,749 ","₩15,029,251 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-07-23,우수,3.72,83.05047625,2.986111111,0.034560736,0.028035229,93.74040355,"₩21,600,000 ","₩6,450,000 ","₩6,880,704 ","₩14,719,296 "
현대자동차(주),A0810006221933122,포터Ⅱ,2023,2022-10-12,우수,3.810666667,86.50629995,2.766666667,0.0332666,0.033050479,93.3682921,"₩21,600,000 ","₩5,976,000 ","₩6,400,460 ","₩15,199,540 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-11-05,우수,3.72,83.05047625,4.702777778,0.043371778,0.086277468,87.03507538,"₩21,600,000 ","₩10,158,000 ","₩11,671,157 ","₩9,928,843 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-10-29,우수,3.72,83.05047625,4.719444444,0.043448565,0.242022753,71.45286825,"₩21,600,000 ","₩10,194,000 ","₩14,266,747 ","₩7,333,253 "
현대자동차(주),A0810006219343120,포터Ⅱ,2021,2021-03-22,우수,3.721111111,83.09222611,4.322222222,0.04157991,0.16317301,79.52470802,"₩21,600,000 ","₩9,336,000 ","₩11,739,748 ","₩9,860,252 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-09-30,우수,3.6,78.03550597,3.8,0.038987177,0.053454567,90.75582559,"₩21,600,000 ","₩8,208,000 ","₩9,044,048 ","₩12,555,952 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-07-28,우수,3.54,75.37251487,3.972222222,0.039860869,0.059109375,90.10297562,"₩21,600,000 ","₩8,580,000 ","₩9,522,438 ","₩12,077,562 "
현대자동차(주),A0810006219403120,포터Ⅱ,2021,2021-03-25,우수,3.538222222,75.29352175,4.313888889,0.041539807,0.041574964,91.68852291,"₩21,600,000 ","₩9,318,000 ","₩10,162,668 ","₩11,437,332 "
현대자동차(주),A0810006219343120,포터Ⅱ,2021,2021-02-25,우수,3.739333333,83.79092398,4.397222222,0.041939109,0.074627137,88.3433754,"₩21,600,000 ","₩9,498,000 ","₩10,751,231 ","₩10,848,769 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-02-13,우수,4.019777778,92.82493841,5.430555556,0.046607105,0.040356652,91.30362431,"₩21,600,000 ","₩11,730,000 ","₩12,847,245 ","₩8,752,755 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-01-15,우수,4.02,92.83119567,4.508333333,0.042465672,0.070573685,88.69606428,"₩21,600,000 ","₩9,738,000 ","₩10,979,067 ","₩10,620,933 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-05-11,우수,3.9,89.37209269,3.186111111,0.035699362,0.033759606,93.0541032,"₩21,600,000 ","₩6,882,000 ","₩7,395,698 ","₩14,204,302 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-03-29,우수,4.02,92.83119567,3.302777778,0.036347092,0.03513327,92.85196374,"₩21,600,000 ","₩7,134,000 ","₩7,683,198 ","₩13,916,802 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-08-24,우수,4.14,96.30433503,4.9,0.044271887,0.194726782,76.10013305,"₩21,600,000 ","₩10,584,000 ","₩13,907,991 ","₩7,692,009 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-04-06,우수,4.02,92.83119567,5.283333333,0.045971005,0.111779134,84.22498603,"₩21,600,000 ","₩11,412,000 ","₩13,549,423 ","₩8,050,577 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-04-16,우수,4.02,92.83119567,5.255555556,0.045849997,0.04478985,90.93601526,"₩21,600,000 ","₩11,352,000 ","₩12,483,503 ","₩9,116,497 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-06-15,우수,3.9,89.37209269,4.091666667,0.040455737,0.064067139,89.54771243,"₩21,600,000 ","₩8,838,000 ","₩9,869,599 ","₩11,730,401 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-10-19,우수,4.02,92.83119567,4.747222222,0.043576242,0.064834291,89.15894666,"₩21,600,000 ","₩10,254,000 ","₩11,500,809 ","₩10,099,191 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-12-17,우수,4.139555556,96.2904855,3.586111111,0.03787406,0.042418047,91.97078927,"₩21,600,000 ","₩7,746,000 ","₩8,422,239 ","₩13,177,761 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-04-02,우수,4.02,92.83119567,5.294444444,0.04601932,0.080226127,87.37545533,"₩21,600,000 ","₩11,436,000 ","₩13,088,344 ","₩8,511,656 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-06-03,우수,4.02,92.83119567,4.125,0.040620192,0.050241506,90.91383017,"₩21,600,000 ","₩8,910,000 ","₩9,800,489 ","₩11,799,511 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-07-14,우수,4.02,92.83119567,3.011111111,0.034705107,0.015444778,94.98501149,"₩21,600,000 ","₩6,504,000 ","₩6,847,396 ","₩14,752,604 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-04-01,우수,3.56,76.21190431,5.297222222,0.04603139,0.051077089,90.28915206,"₩21,600,000 ","₩11,442,000 ","₩12,672,619 ","₩8,927,381 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-02,우수,3.9,89.37209269,3.127777778,0.035371049,0.024195693,94.04332577,"₩21,600,000 ","₩6,756,000 ","₩7,183,923 ","₩14,416,077 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-08-09,우수,3.56,76.21190431,3.941666667,0.039707262,0.049039465,91.12532724,"₩21,600,000 ","₩8,514,000 ","₩9,343,176 ","₩12,256,824 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-23,우수,3.56,76.21190431,3.652777778,0.038224483,0.112079127,84.96963894,"₩21,600,000 ","₩7,890,000 ","₩9,285,670 ","₩12,314,330 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-11-17,우수,3.809333333,86.46139836,4.669444444,0.043217795,0.157337837,79.94443687,"₩21,600,000 ","₩10,086,000 ","₩12,616,262 ","₩8,983,738 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-03-18,우수,3.799777778,86.13960358,5.333333333,0.046188022,0.06015361,89.36583683,"₩21,600,000 ","₩11,520,000 ","₩12,890,832 ","₩8,709,168 "
현대자동차(주),A0810006221753121,포터Ⅱ,2022,2022-03-31,우수,3.6,78.03550597,3.3,0.036331804,0.057259307,90.64088889,"₩21,600,000 ","₩7,128,000 ","₩7,864,001 ","₩13,735,999 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-11-09,우수,3.8,86.14708718,4.691666667,0.043320511,0.055104684,90.15748051,"₩21,600,000 ","₩10,134,000 ","₩11,240,332 ","₩10,359,668 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-06-07,우수,3.8,86.14708718,3.113888889,0.035292429,0.024688375,94.00191959,"₩21,600,000 ","₩6,726,000 ","₩7,155,173 ","₩14,444,827 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-10-08,우수,4.02,92.83119567,3.777777778,0.038873013,0.07007977,89.10472175,"₩21,600,000 ","₩8,160,000 ","₩9,157,764 ","₩12,442,236 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-02-05,우수,4.019555556,92.81868115,4.452777778,0.042203212,0.072376524,88.54202641,"₩21,600,000 ","₩9,618,000 ","₩10,862,638 ","₩10,737,362 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-07-18,우수,4.019777778,92.82493841,3,0.034641016,0.03143368,93.39253034,"₩21,600,000 ","₩6,480,000 ","₩6,938,456 ","₩14,661,544 "
현대자동차(주),A0810006219273119,포터Ⅱ,2020,2020-03-02,우수,4.109555556,95.36100533,5.377777778,0.046380072,0.039838044,91.37818837,"₩21,600,000 ","₩11,616,000 ","₩12,712,005 ","₩8,887,995 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-08-28,우수,3.800666667,86.16953798,3.888888889,0.039440532,0.037270171,92.3289297,"₩21,600,000 ","₩8,400,000 ","₩9,097,907 ","₩12,502,093 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-07-31,우수,3.800444444,86.16205438,4.966666667,0.044572039,0.073470366,88.19575953,"₩21,600,000 ","₩10,728,000 ","₩12,163,850 ","₩9,436,150 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-16,우수,3.741333333,83.87469421,2.838888889,0.033698005,0.029987662,93.63143331,"₩21,600,000 ","₩6,132,000 ","₩6,549,083 ","₩15,050,917 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-08-19,우수,3.9,89.37209269,2.913888889,0.034140234,0.029506983,93.63527838,"₩21,600,000 ","₩6,294,000 ","₩6,721,825 ","₩14,878,175 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-27,우수,3.799333333,86.12463638,3.641666667,0.038166303,0.028616715,93.32169822,"₩21,600,000 ","₩7,866,000 ","₩8,428,908 ","₩13,171,092 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-27,우수,3.805555556,86.33417717,3.641666667,0.038166303,0.058711503,90.31221938,"₩21,600,000 ","₩7,866,000 ","₩8,709,785 ","₩12,890,215 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-30,우수,3.807555556,86.40152956,3.633333333,0.038122609,0.068839698,89.30376927,"₩21,600,000 ","₩7,848,000 ","₩8,787,983 ","₩12,812,017 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-09-03,우수,3.9,89.37209269,3.875,0.039370039,0.062171291,89.84586697,"₩21,600,000 ","₩8,370,000 ","₩9,315,954 ","₩12,284,046 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-04-12,우수,3.74,83.81884739,3.266666667,0.036147845,0.041498442,92.23537138,"₩21,600,000 ","₩7,056,000 ","₩7,649,994 ","₩13,950,006 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-06-12,우수,3.9,89.37209269,5.1,0.045166359,0.039237702,91.55959389,"₩21,600,000 ","₩11,016,000 ","₩12,031,508 ","₩9,568,492 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-03-14,우수,3.74,83.81884739,3.344444444,0.036575645,0.051002872,91.24214835,"₩21,600,000 ","₩7,224,000 ","₩7,917,394 ","₩13,682,606 "
현대자동차(주),A0810006221933122,포터Ⅱ,2023,2022-10-08,우수,3.9,89.37209269,2.777777778,0.033333333,0.0258059,94.08607666,"₩21,600,000 ","₩6,000,000 ","₩6,377,139 ","₩15,222,861 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-09-17,우수,3.9,89.37209269,4.836111111,0.04398232,0.058766253,89.72514273,"₩21,600,000 ","₩10,446,000 ","₩11,642,222 ","₩9,957,778 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-07-27,우수,3.74,83.81884739,2.975,0.034496377,0.023392526,94.21110973,"₩21,600,000 ","₩6,426,000 ","₩6,820,852 ","₩14,779,148 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-05-26,우수,3.74,83.81884739,5.144444444,0.045362736,0.06181726,89.28200042,"₩21,600,000 ","₩11,112,000 ","₩12,445,958 ","₩9,154,042 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-09-21,우수,3.74,83.81884739,2.825,0.033615473,0.024515692,94.18688353,"₩21,600,000 ","₩6,102,000 ","₩6,478,609 ","₩15,121,391 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2020-08-25,우수,3.739555556,83.80023178,4.897222222,0.044259337,0.046458318,90.92823454,"₩21,600,000 ","₩10,578,000 ","₩11,633,350 ","₩9,966,650 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-10-06,우수,3.737777778,83.72576935,2.783333333,0.03336665,0.035731205,93.09021447,"₩21,600,000 ","₩6,012,000 ","₩6,458,251 ","₩15,141,749 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-02-22,우수,3.759333333,84.62862635,4.405555556,0.041978831,0.063833531,89.41876385,"₩21,600,000 ","₩9,516,000 ","₩10,642,062 ","₩10,957,938 "
현대자동차(주),A0810006221283121,포터Ⅱ,2022,2022-08-19,우수,3.759111111,84.61931855,2.913888889,0.034140234,0.0529428,91.29169668,"₩21,600,000 ","₩6,294,000 ","₩6,894,384 ","₩14,705,616 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-11-10,우수,3.580666667,77.1511131,3.688888889,0.038412961,0.051258103,91.03289362,"₩21,600,000 ","₩7,968,000 ","₩8,752,880 ","₩12,847,120 "
현대자동차(주),A0810006219283120,포터Ⅱ,2021,2021-10-27,우수,3.9,89.37209269,3.725,0.038600518,0.056417231,90.49822508,"₩21,600,000 ","₩8,046,000 ","₩8,890,782 ","₩12,709,218 "
